country_code,indicator_code,indicator_name,year,value
NZL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,100.0
NZL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,100.0
NZL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,100.0
NZL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,100.0
NZL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,100.0
NZL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,100.0
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,88.7
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,88.3
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,86.5
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,86.3
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,86.0
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,85.7
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,85.2
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,84.6
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,83.9
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,83.2
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,81.9
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,81.9
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,81.3
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,81.2
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,80.1
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,77.9
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,77.5
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,76.9
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,76.3
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,73.8
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,75.2
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,74.6
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,74.1
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,72.2
NIC,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,73.0
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,21.3
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,20.1
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,19.5
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,18.6
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,18.7
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,18.5
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,17.6
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,17.6
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,17.0
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,16.6
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,15.7
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,15.2
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,14.4
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,14.3
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,13.6
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,12.3
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,11.8
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,11.2
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,9.3
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,7.1
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,9.7
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,9.3
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,8.8
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,8.4
NER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,6.5
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,62.5
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,61.2
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,60.5
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,59.5
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,55.4
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,55.4
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,56.5
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,54.4
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,59.3
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,52.5
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,54.2
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,55.6
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,53.0
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,55.9
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,48.0
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,50.0
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,50.3
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,50.1
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,47.6
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,46.8
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,46.1
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,52.2
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,44.6
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,43.9
NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,43.2
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,100.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,99.8
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,99.9
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,99.8
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,99.7
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,99.6
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,99.7
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,99.5
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,99.2
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,99.2
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,99.1
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,99.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,99.1
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,99.4
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,99.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,99.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,99.0
MKD,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,99.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,99.7
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,99.8
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,99.8
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,99.9
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,99.9
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,100.0
MNP,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,100.0
NOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,99.9
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,99.9
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,100.0
OMN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,100.0
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,95.7
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,95.6
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,95.0
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,94.9
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,94.5
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,93.9
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,93.4
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,92.7
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,91.8
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,91.0
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,90.1
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,89.3
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,88.6
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,87.8
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,87.1
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,82.5
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,81.4
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,80.2
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,79.1
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,78.1
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,77.0
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,76.0
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,74.9
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,73.9
PAK,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,72.8
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,99.5
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,99.8
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,99.2
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,97.6
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,98.9
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,98.8
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,98.6
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,98.5
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,98.4
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,98.3
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,98.9
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,98.1
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,98.1
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,98.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,98.0
PLW,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,97.9
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,96.0
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,97.0
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,95.0
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,95.3
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,95.3
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,93.9
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,93.8
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,93.7
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,92.4
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,91.6
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,90.8
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,89.1
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,89.3
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,88.6
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,86.8
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,87.0
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,86.3
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,85.5
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,84.8
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,84.1
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,83.4
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,87.8
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,82.1
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,81.5
PAN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,81.4
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,43.3
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,20.5
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,19.0
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,20.9
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,20.5
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,23.6
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,16.6
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,19.2
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,13.5
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,18.4
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,18.1
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,17.8
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,17.5
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,17.3
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,19.5
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,17.2
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,15.3
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,14.9
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,12.4
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,14.1
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,13.8
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,13.4
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,13.1
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,12.7
PNG,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,12.4
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,99.8
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,99.8
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100.0
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100.0
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,99.7
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,99.7
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,99.6
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,99.3
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,98.4
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,99.3
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,99.0
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,99.0
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,97.8
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,98.2
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,97.4
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,96.9
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,96.7
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,96.5
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,96.7
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,94.7
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,93.2
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,92.6
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,91.7
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,91.0
PRY,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,89.6
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,96.5
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,96.2
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,96.2
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,95.6
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,96.2
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,95.6
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,95.2
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,94.8
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,94.2
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,93.9
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,92.9
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,92.1
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,91.1
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,89.7
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,88.1
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,86.4
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,84.7
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,82.0
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,80.2
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,77.2
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,75.7
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,74.4
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,74.4
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,72.1
PER,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,72.5
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,94.8
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,98.0
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,94.8
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,97.5
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,96.4
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,95.3
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,94.2
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,93.0
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,92.0
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,89.1
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,89.8
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,87.5
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,87.1
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,87.2
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,85.5
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,84.3
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,83.3
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,82.0
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,80.2
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,79.8
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,87.6
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,76.6
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,76.7
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,75.7
PHL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,74.7
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2024,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,100.0
POL,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,100.0
